"system","question_id","question_type","label","sentence","cited","best_entailment","best_contradiction","supporting_chunk"
"S2_modular_rag","V2Q093","multi_document_synthesis","supported_uncited","The conduct framework indicates that abusive conduct in an intimate relationship may constitute a Category 1 breach","","0.9873","0.0155","UOL_student_conduct2.pdf_p5_c1"
"S2_modular_rag","V2Q093","multi_document_synthesis","contradicted","under, which could lead to referral to the University Disciplinary Panel for more severe sanctions.","1","0.4112","0.8901","UOL_postgraduate_handbook.pdf_p36_c8"
"S2_modular_rag","V2Q093","multi_document_synthesis","unsupported","This suggests the breach is treated as serious due to its nature (domestic abuse implications).","","0.0579","0.4484","UOL_student_conduct2.pdf_p5_c1"
"S2_modular_rag","V2Q093","multi_document_synthesis","supported","Regarding appeal, states that students have the right of appeal against decisions made under local disciplinary action, which would be reviewed by the Student Conduct Panel/Chair.","2","0.8335","0.624","UOL_student_conduct2.pdf_p5_c1"
"S2_modular_rag","V2Q093","multi_document_synthesis","supported_uncited","Thus, the grounds for appeal are outlined in the University?s disciplinary procedures, allowing students to challenge sanctions through formal channels.","","0.9789","0.216","UOL_postgraduate_handbook.pdf_p36_c1"
"S2_modular_rag","V2Q094","multi_document_synthesis","supported","A complaint involving harassment or sexual misconduct can move into the student-conduct process under the Student Conduct Policy, which explicitly covers such complaints.","1","0.5169","0.052","UOL_Student,Complaints,Policy,and,Procedure.pdf_p9_c1"
"S2_modular_rag","V2Q094","multi_document_synthesis","supported","If the report is anonymous, it may still be investigated if there is supporting evidence (e.g., CCTV, social media) or if exceptional circumstances (e.g., fear of reprisals) justify withholding the reporting party?s identity.","2 3","0.7058","0.0262","UOL_student_conduct1.pdf_p3_c3"
"S2_modular_rag","V2Q094","multi_document_synthesis","supported_uncited","The Student Conduct Team would assess the case and determine the appropriate process, ensuring compliance with University policies.","","0.9122","0.0066","UOL_student_conduct1.pdf_p3_c2"
"S2_modular_rag","V2Q095","multi_document_synthesis","supported","The evidence states that if misconduct is addressed under the Local Disciplinary Procedure, the designated staff member should invite the reporting student to an investigation meeting to obtain further details and evidence of the alleged misconduct.","2","0.9721","0.9757","UOL_student_conduct1.pdf_p5_c1"
"S2_modular_rag","V2Q095","multi_document_synthesis","supported_uncited","This indicates that the reporting student is expected to engage by attending the meeting and providing information or evidence.","","0.9222","0.4743","UOL_student_conduct1.pdf_p5_c1"
"S2_modular_rag","V2Q096","multi_document_synthesis","supported","The University support services can help by providing a statement from an academic adviser, teaching support staff, or central services (e.g., Counselling Service, Student Support Services) if the student alerted them at the time of the difficulties.","1","0.9962","0.0249","UOL_extenuating_circumstances_policy.pdf_p7_c2"
"S2_modular_rag","V2Q096","multi_document_synthesis","contradicted","This statement, while not independent documentary evidence, may support the claim if the committee accepts it.","","0.9787","0.8308","UOL_extenuating_circumstances_policy.pdf_p10_c2"
"S2_modular_rag","V2Q096","multi_document_synthesis","unsupported","Additionally, these services may address the student?s wider support needs (e.g., academic or emotional support) through their existing resources.","","0.0179","0.0058","UOL_extenuating_circumstances_policy.pdf_p7_c2"
"S2_modular_rag","V2Q097","multi_document_synthesis","supported","If illness or another unavoidable event is likely to make a student miss an assessment, they should immediately inform their department/school before the assessment takes place, preferably in writing or by email, to request authorization for the absence.","4","0.8993","0.0405","UOL_extenuating_circumstances_policy.pdf_p3_c3"
"S2_modular_rag","V2Q097","multi_document_synthesis","unsupported","They should also apply for an exemption from late penalties (if applicable) or seek re-assessment as a first attempt, provided they present acceptable evidence of ""good cause"" (e.g., a medical note) to the Extenuating Circumstances Committee.","1 4","0.0236","0.0069","UOL_postgraduate_handbook.pdf_p30_c1"
"S2_modular_rag","V2Q097","multi_document_synthesis","supported","Support options include consulting academic advisers or teaching support staff for guidance on documentation and procedures.","1 2 3","0.9877","0.0101","UOL_extenuating_circumstances_policy.pdf_p4_c2"
"S2_modular_rag","V2Q098","multi_document_synthesis","supported_uncited","A student should distinguish foreseeable financial difficulty from extenuating circumstances by demonstrating that the financial hardship was unforeseen and beyond their control","","0.9122","0.4779","UOL_extenuating_circumstances_policy.pdf_p11_c3"
"S2_modular_rag","V2Q098","multi_document_synthesis","supported_uncited","(e.g., sudden loss of income due to an unexpected event, not due to poor financial planning or failure to meet payment obligations).","","0.527","0.0721","UOL_extenuating_circumstances_policy.pdf_p8_c4"
"S2_modular_rag","V2Q098","multi_document_synthesis","unsupported","This is supported by, which states that foreseeable events (like financial issues that could be anticipated) are not typically considered extenuating, but exceptions may apply for unforeseen circumstances.","1","0.2267","0.0132","UOL_extenuating_circumstances_policy.pdf_p8_c4"
"S2_modular_rag","V2Q098","multi_document_synthesis","unsupported","Additionally, clarifies that financial suspension due to non-payment of fees is explicitly excluded as an extenuating circumstance, reinforcing that financial difficulties must be exceptional and unanticipated.","4","0.2444","0.0768","UOL_extenuating_circumstances_policy.pdf_p10_c1"
"S2_modular_rag","V2Q098","multi_document_synthesis","supported_uncited","The relevant academic option, if extenuating circumstances are accepted, could involve re-taking or re-sitting missed assessments","","0.994","0.0104","UOL_extenuating_circumstances_policy.pdf_p13_c5"
"S2_modular_rag","V2Q098","multi_document_synthesis","unsupported","(e.g., in-class tests or final year work), as outlined in, where the Extenuating Circumstances Committee may recommend such actions to determine an award.","4","0.2257","0.3173","UOL_extenuating_circumstances_policy.pdf_p13_c5"
"S2_modular_rag","V2Q099","multi_document_synthesis","supported","A student with a long-term health condition should first seek reasonable adjustments through the University?s Disability Advice and Guidance Team (as outlined in), rather than relying on repeated extenuating circumstances claims.","2","0.9963","0.1225","UOL_extenuating_circumstances_policy.pdf_p5_c4"
"S2_modular_rag","V2Q099","multi_document_synthesis","supported","If adjustments are already in place, they should continue using those unless there is a sudden deterioration or unforeseeable change in their condition (e.g., a flare-up near an assessment), which would then warrant an extenuating circumstances claim.","5","0.8577","0.2522","UOL_extenuating_circumstances_policy.pdf_p8_c1"
"S2_modular_rag","V2Q099","multi_document_synthesis","contradicted","This approach prioritizes proactive adjustments over interrupting study unless unavoidable circumstances arise.","","0.9565","0.813","UOL_student_conduct1.pdf_p20_c2"
"S2_modular_rag","V2Q100","multi_document_synthesis","supported","A sponsored student must provide an official sponsor letter or purchase order (on official letter headed paper) from their sponsor to the Accommodation Office before registration for the session to which the sponsorship applies.","1","0.7522","0.8822","UOL_payment_policy_2026,2027.pdf_p9_c1"
"S2_modular_rag","V2Q100","multi_document_synthesis","supported_uncited","If they still face financial difficulty, they can seek support from the Accommodation Office, which handles inquiries about fines or non-programme charges related to accommodation fees.","5","0.5095","0.1391","UOL_payment_policy_2026,2027.pdf_p9_c1"
"S2_modular_rag","V2Q101","multi_document_synthesis","unsupported","The equality policy (Evidence and) establishes students' and staff's obligations under the Equality Act 2010 to refrain from unlawful discrimination and harassment, while also requiring them to challenge such behavior.","2 4","0.3008","0.0782","UOL_diversity-equality-opportunity-policy.pdf_p8_c3"
"S2_modular_rag","V2Q101","multi_document_synthesis","unsupported","The complaints policy (Evidence,, and) provides the formal procedure for students to report incidents of discrimination, harassment, or sexual misconduct, which are then addressed under relevant policies (e.g., Student Conduct Policy, Bullying and Harassment Policy).","1 3 5","0.2028","0.1824","UOL_Student,Complaints,Policy,and,Procedure.pdf_p9_c1"
"S2_modular_rag","V2Q101","multi_document_synthesis","supported_uncited","Together, the equality policy sets the legal and ethical framework, and the complaints policy offers the mechanism to address violations of that framework.","","0.8629","0.0177","UOL_diversity-equality-opportunity-policy.pdf_p8_c3"
"S2_modular_rag","V2Q101","multi_document_synthesis","nei",",,,,","1 2 3 4 5","0.0","0.0",""
"S2_modular_rag","V2Q102","multi_document_synthesis","supported_uncited","The evidence provided does not clarify the relationship between assessment appeals and other student challenge routes.","","0.7666","0.0313","UOL_postgraduate_handbook.pdf_p37_c10"
"S2_modular_rag","V2Q102","multi_document_synthesis","unsupported","Evidence focuses on changes to assessment policies (e.g., Appendices M, L, C, I, J, P) but does not mention other challenge routes.","1","0.0233","0.4513","UOL_Code,of,Practice,on,Assessment,and,Appendices,2025-26,Summary,of,Changes.pdf_p1_c1"
"S2_modular_rag","V2Q102","multi_document_synthesis","unsupported","Evidence details the process for assessment appeals but does not address other forms of student challenges (e.g., complaints, disciplinary actions).","2","0.0706","0.0119","UOL_postgraduate_handbook.pdf_p37_c10"
"S2_modular_rag","V2Q102","multi_document_synthesis","unsupported","Thus, the 2025?26 changes do not explicitly define or clarify this relationship in the given evidence.","","0.0278","0.1904","UOL_postgraduate_handbook.pdf_p37_c10"
